id,member_id,loan_amount,funded_amount,funded_amount_inv,term,int_rate,instalment,grade,sub_grade,employment_length,home_ownership,annual_inc,verification_status,issue_date,loan_status,payment_plan,purpose,dti,delinq_2yrs,earliest_credit_line,inq_last_6mths,open_accounts,total_accounts,out_prncp,out_prncp_inv,total_payment,total_payment_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,last_payment_date,last_payment_amount,last_credit_pull_date,collections_12_mths_ex_med,policy_code,application_type 
7925036,9647148,22750,22722.68827625669,22700.0,36 months,8.6,719.22,A,A4,2 years,MORTGAGE,97280.0,Verified,2019-10,Current,n,credit_card,30.48,0,1965-05,0,14,27,6247.13,6233.4,19418.58,19375.9,16502.87,2915.71,0.0,0.0,0.0,2022-01,719.22,2022-01,0.0,1,INDIVIDUAL
7924970,9647094,12000,12000.0,12000.0,60 months,17.76,303.16,D,D1,1 year,MORTGAGE,85000.0,Verified,2019-11,Current,n,debt_consolidation,10.73,0,1991-06,1,18,57,8053.71,8053.71,7881.62,7881.62,3946.29,3935.33,0.0,0.0,0.0,2022-01,303.16,2022-01,0.0,1,INDIVIDUAL
7924965,9647089,5000,5000.0,5000.0,36 months,10.99,163.67,B,B2,< 1 year,RENT,35000.0,Not Verified,2019-10,Charged Off,n,debt_consolidation,28.7,0,1985-05,0,11,28,0.0,0.0,815.43,815.43,598.15,217.28,0.0,0.0,0.0,2020-03,163.67,2022-01,0.0,1,INDIVIDUAL
7924964,9647088,16000,16000.0,16000.0,60 months,18.55,411.1,D,D2,10+ years,OWN,140000.0,Verified,2019-10,Fully Paid,n,home_improvement,31.26,0,1994-10,0,12,18,0.0,0.0,21502.04,21502.04,16000.0,5502.04,0.0,0.0,0.0,2021-12,11224.54,2021-12,0.0,1,INDIVIDUAL
7924958,9647082,10000,10000.0,10000.0,36 months,12.99,336.9,B,B4,6 years,MORTGAGE,70000.0,Verified,2019-10,Current,n,home_improvement,24.61,0,1998-12,2,14,31,3177.43,3177.43,8757.99,8757.99,6822.57,1935.42,0.0,0.0,0.0,2022-01,336.9,2022-01,0.0,1,INDIVIDUAL
7924956,9647080,21250,21250.0,21250.0,60 months,17.1,529.27,C,C5,10+ years,MORTGAGE,48000.0,Verified,2019-10,Charged Off,n,credit_card,26.93,2,1994-03,0,11,25,0.0,0.0,9471.44,9471.44,3205.48,3674.98,0.0,2590.98,466.3764,2021-01,0.03,2021-05,0.0,1,INDIVIDUAL
7924931,9647058,10000,10000.0,10000.0,60 months,25.57,296.87,F,F5,2 years,RENT,90000.0,Verified,2019-10,Current,n,other,26.67,0,1992-12,1,12,50,6984.44,6984.44,8014.29,8014.29,3015.56,4998.73,0.0,0.0,0.0,2022-01,296.87,2022-01,0.0,1,INDIVIDUAL
7924919,9647047,7000,7000.0,7000.0,36 months,17.76,252.23,D,D1,2 years,RENT,100000.0,Verified,2019-10,Charged Off,n,debt_consolidation,13.9,0,2000-11,0,12,24,0.0,0.0,504.24,504.24,299.33,204.91,0.0,0.0,0.0,2019-12,252.23,2022-01,0.0,1,INDIVIDUAL
7924895,9647023,12700,12700.0,12700.0,60 months,20.2,337.89,D,D5,10+ years,MORTGAGE,59993.4,Verified,2019-11,Fully Paid,n,debt_consolidation,14.66,0,2000-09,1,6,10,0.0,0.0,15735.62411,15735.62,12700.0,3035.62,0.0,0.0,0.0,2021-02,11005.76,2022-01,0.0,1,INDIVIDUAL
7924894,9647022,10000,10000.0,10000.0,60 months,14.3,234.25,C,C1,2 years,MORTGAGE,130000.0,Verified,2019-11,Current,n,debt_consolidation,5.83,0,1990-05,0,5,17,6517.62,6517.62,6088.37,6088.37,3482.38,2605.99,0.0,0.0,0.0,2022-01,234.25,2022-01,0.0,1,INDIVIDUAL
7924876,9647004,8000,8000.0,8000.0,36 months,15.61,279.72,C,C3,10+ years,MORTGAGE,78000.0,Verified,2019-10,Fully Paid,n,debt_consolidation,2.83,0,1991-07,0,6,17,0.0,0.0,8851.50881716,8851.51,8000.0,851.51,0.0,0.0,0.0,2020-07,6614.55,2021-12,0.0,1,INDIVIDUAL
7924852,9646982,11200,11200.0,11200.0,60 months,23.7,320.26,F,F1,7 years,RENT,76058.0,Verified,2019-10,Current,n,credit_card,16.9,0,2002-07,1,7,16,7875.66,7875.66,8326.76,8326.76,3324.34,5002.42,0.0,0.0,0.0,2021-12,320.26,2022-01,0.0,1,INDIVIDUAL
7924841,9646971,7000,7000.0,7000.0,36 months,19.2,257.31,D,D3,10+ years,MORTGAGE,40000.0,Verified,2019-11,Current,n,debt_consolidation,19.85,4,1992-03,0,11,39,2360.5,2360.5,6689.28,6689.28,4639.5,2049.78,0.0,0.0,0.0,2022-01,257.31,2022-01,0.0,1,INDIVIDUAL
7924837,9646967,12375,12375.0,12375.0,60 months,24.08,356.58,F,F2,8 years,RENT,39000.0,Verified,2019-11,Current,n,debt_consolidation,26.36,0,1989-06,2,18,26,8726.74,8726.74,9270.99,9270.99,3648.26,5622.73,0.0,0.0,0.0,2022-01,356.58,2022-01,0.0,1,INDIVIDUAL
7924800,9646933,16950,16950.0,16950.0,60 months,17.76,428.21,D,D1,7 years,MORTGAGE,69950.0,Verified,2019-10,Current,n,debt_consolidation,24.36,0,1978-10,2,18,40,11116.52,11116.52,11559.99,11559.99,5833.48,5726.51,0.0,0.0,0.0,2022-01,428.21,2022-01,0.0,1,INDIVIDUAL
7924765,9646903,29000,29000.0,29000.0,60 months,17.1,722.29,C,C5,10+ years,RENT,72800.0,Verified,2019-10,Fully Paid,n,credit_card,29.74,0,2000-03,1,8,26,0.0,0.0,35135.8674188,35135.87,29000.0,6135.87,0.0,0.0,0.0,2021-02,24301.72,2021-02,0.0,1,INDIVIDUAL
7924755,9646893,35000,35000.0,35000.0,36 months,15.1,1215.01,C,C2,10+ years,MORTGAGE,98000.0,Verified,2019-10,Fully Paid,n,debt_consolidation,28.91,0,1987-01,0,21,44,0.0,0.0,40202.0738066,40202.07,35000.0,5202.07,0.0,0.0,0.0,2020-12,25622.51,2021-10,0.0,1,INDIVIDUAL
7924754,9646892,21000,21000.0,21000.0,60 months,17.1,523.04,C,C5,10+ years,RENT,125000.0,Verified,2019-10,Charged Off,n,debt_consolidation,24.09,0,1984-03,1,12,33,0.0,0.0,8935.44,8935.44,1882.2,2302.12,0.0,4751.12,413.0118,2020-06,523.04,2022-01,0.0,1,INDIVIDUAL
7924753,9646891,25975,25975.0,25975.0,60 months,17.76,656.21,D,D1,4 years,MORTGAGE,197500.0,Verified,2019-10,Fully Paid,n,home_improvement,8.56,0,1994-09,3,18,63,0.0,0.0,31585.9791512,31585.98,25975.0,5610.98,0.0,0.0,0.0,2021-01,22400.88,2022-01,0.0,1,INDIVIDUAL
7924726,9646865,9600,9600.0,9600.0,36 months,21.7,365.15,E,E2,5 years,RENT,54000.0,Verified,2019-10,Charged Off,n,major_purchase,33.88,0,2001-10,0,11,33,0.0,0.0,5411.87,5411.87,2541.49,1840.15,0.0,1030.23,185.4414,2020-10,365.15,2021-03,0.0,1,INDIVIDUAL
7924661,9646809,35000,35000.0,35000.0,60 months,24.5,1017.07,F,F3,10+ years,MORTGAGE,95000.0,Verified,2019-10,Current,n,other,17.9,2,1999-01,0,13,36,24248.39,24248.39,27455.05,27455.05,10751.61,16703.44,0.0,0.0,0.0,2022-01,1017.07,2022-01,0.0,1,INDIVIDUAL
7924659,9646807,6000,6000.0,6000.0,36 months,18.55,218.58,D,D2,8 years,RENT,82000.0,Not Verified,2019-10,Fully Paid,n,debt_consolidation,3.98,0,2002-10,1,6,10,0.0,0.0,7552.45783134,7552.46,6000.0,1552.46,0.0,0.0,0.0,2021-08,2962.48,2021-08,0.0,1,INDIVIDUAL
7924621,9646771,24575,24575.0,24575.0,60 months,15.1,585.93,C,C2,10+ years,MORTGAGE,115000.0,Verified,2019-10,Current,n,credit_card,12.98,0,1999-03,0,9,18,16126.75,16126.75,15234.18,15234.18,8448.25,6785.93,0.0,0.0,0.0,2021-12,585.93,2022-01,0.0,1,INDIVIDUAL
7924602,9646751,8000,8000.0,8000.0,36 months,12.99,269.52,B,B4,5 years,RENT,35000.0,Not Verified,2019-10,Charged Off,n,debt_consolidation,10.56,0,2003-12,0,8,19,0.0,0.0,4274.87,4274.87,2537.69,964.59,0.0,772.59,139.0662,2020-11,269.52,2021-04,0.0,1,INDIVIDUAL
7924593,9646743,3000,3000.0,3000.0,36 months,19.2,110.28,D,D3,10+ years,RENT,65000.0,Not Verified,2019-10,Current,n,other,4.3,1,1998-01,0,7,17,917.56,917.56,2976.96,2976.96,2082.44,894.52,0.0,0.0,0.0,2022-01,110.28,2022-01,0.0,1,INDIVIDUAL
7924591,9646741,22250,22250.0,22175.0,60 months,9.25,464.58,A,A5,7 years,MORTGAGE,50000.0,Verified,2019-10,Current,n,credit_card,20.58,0,1988-12,0,21,42,13491.98,13446.49,12541.82,12499.56,8758.02,3783.8,0.0,0.0,0.0,2022-01,464.58,2022-01,0.0,1,INDIVIDUAL
7917507,9639496,1800,1800.0,1800.0,36 months,23.7,70.34,F,F1,1 year,RENT,51000.0,Verified,2019-11,Current,n,moving,13.76,0,2008-09,0,4,16,632.7,632.7,1828.42,1828.42,1167.3,661.12,0.0,0.0,0.0,2022-01,70.34,2022-01,0.0,1,INDIVIDUAL
7917501,9639490,11200,11200.0,11200.0,36 months,19.2,411.69,D,D3,10+ years,RENT,78000.0,Not Verified,2019-10,Fully Paid,n,debt_consolidation,12.17,0,1984-08,0,24,63,0.0,0.0,14337.75,14337.75,11200.0,3137.75,0.0,0.0,0.0,2021-09,5280.57,2022-01,0.0,1,INDIVIDUAL
7917487,9639475,10625,10625.0,10625.0,36 months,11.193828587822777,347.8,B,B2,10+ years,MORTGAGE,50000.0,Verified,2019-10,Fully Paid,n,debt_consolidation,31.9,0,1994-09,0,15,37,0.0,0.0,11490.7871096,11490.79,10625.0,865.79,0.0,0.0,0.0,2020-08,8366.11,2022-01,0.0,1,INDIVIDUAL
7917478,9639466,15000,15000.0,15000.0,36 months,20.2,399.08,D,D5,7 years,RENT,50000.0,Verified,2019-10,Fully Paid,n,debt_consolidation,14.86,1,2004-09,0,12,20,0.0,0.0,15502.57,15502.57,15000.0,502.57,0.0,0.0,0.0,2019-12,15103.68,2021-01,0.0,1,INDIVIDUAL
7917463,9639451,13000,13000.0,13000.0,60 months,18.673756437525142,340.96,D,D4,10+ years,MORTGAGE,62200.0,Verified,2019-10,Current,n,debt_consolidation,17.86,1,1995-06,2,11,33,8850.58,8850.58,8864.84,8864.84,4149.42,4715.42,0.0,0.0,0.0,2022-01,340.96,2022-01,0.0,1,INDIVIDUAL
7917439,9639427,13000,13000.0,13000.0,36 months,12.967850126553683,442.23,B,B5,2 years,MORTGAGE,103000.0,Verified,2019-10,Fully Paid,n,credit_card,10.95,0,2001-10,1,12,21,0.0,0.0,14325.2798713,14325.28,13000.0,1325.28,0.0,0.0,0.0,2020-08,10345.77,2022-01,0.0,1,INDIVIDUAL
7917421,9639410,28000,28000.0,28000.0,36 months,9.99,903.35,B,B1,10+ years,MORTGAGE,86000.0,Verified,2019-10,Current,n,credit_card,22.73,1,1996-12,0,19,38,5562.83,5562.83,26478.81,26478.81,22437.17,4041.64,0.0,0.0,0.0,2021-12,903.35,2022-01,0.0,1,INDIVIDUAL
7917412,9639402,6000,6000.0,6000.0,36 months,7.62,186.97,A,A3,9 years,MORTGAGE,55000.0,Verified,2019-10,Fully Paid,n,debt_consolidation,10.93,0,1991-11,0,16,24,0.0,0.0,6607.81751434,6607.82,6000.0,607.82,0.0,0.0,0.0,2021-07,2872.46,2022-01,0.0,1,INDIVIDUAL
7917392,9639383,10000,10000.0,10000.0,36 months,15.61,349.65,C,C3,7 years,RENT,95000.0,Not Verified,2019-10,Current,n,debt_consolidation,12.28,0,2006-10,1,9,17,2951.77,2951.77,9440.11,9440.11,7048.23,2391.88,0.0,0.0,0.0,2022-01,349.65,2022-01,0.0,1,INDIVIDUAL
7917344,9639339,22350,22350.0,22350.0,60 months,9.99,474.77,B,B1,5 years,MORTGAGE,153808.0,Verified,2019-10,Current,n,debt_consolidation,12.17,0,1997-04,1,9,29,13650.68,13650.68,12817.27,12817.27,8699.32,4117.95,0.0,0.0,0.0,2022-01,474.77,2022-01,0.0,1,INDIVIDUAL
7917329,9639327,19075,19075.0,19075.0,36 months,10.99,624.41,B,B2,8 years,MORTGAGE,75000.0,Verified,2019-10,Current,n,debt_consolidation,16.43,0,1994-10,0,9,20,5376.48,5376.48,16850.75,16850.75,13698.52,3152.23,0.0,0.0,0.0,2022-01,624.41,2022-01,0.0,1,INDIVIDUAL
7917321,9639319,9500,9500.0,9500.0,36 months,10.99,310.98,B,B2,7 years,MORTGAGE,70000.0,Not Verified,2019-10,Current,n,home_improvement,0.8,0,1978-04,2,3,14,2677.34,2677.34,8392.66,8392.66,6822.66,1570.0,0.0,0.0,0.0,2022-01,310.98,2022-01,0.0,1,INDIVIDUAL
7917311,9639311,12200,12200.0,12200.0,36 months,9.99,393.61,B,B1,2 years,MORTGAGE,60000.0,Verified,2019-10,Fully Paid,n,debt_consolidation,13.68,0,2000-10,1,17,28,0.0,0.0,12589.7113429,12589.71,12200.0,389.71,0.0,0.0,0.0,2020-03,11396.7,2022-01,0.0,1,INDIVIDUAL
7917259,9639260,20000,20000.0,20000.0,60 months,24.5,581.18,F,F3,10+ years,OWN,55000.0,Verified,2019-10,Current,n,debt_consolidation,23.08,0,2002-06,0,9,24,14147.63,14147.63,15110.68,15110.68,5852.37,9258.31,0.0,0.0,0.0,2022-01,581.18,2022-01,0.0,1,INDIVIDUAL
7917205,9639209,8000,8000.0,8000.0,36 months,12.99,269.52,B,B4,6 years,RENT,41000.0,Not Verified,2019-10,Current,n,debt_consolidation,31.67,0,2003-12,0,13,37,2542.36,2542.36,7005.8,7005.8,5457.64,1548.16,0.0,0.0,0.0,2021-12,269.52,2022-01,0.0,1,INDIVIDUAL
7917194,9639198,24000,24000.0,24000.0,36 months,8.6,758.74,A,A4,10+ years,RENT,360000.0,Verified,2019-10,Fully Paid,n,credit_card,8.05,0,1981-12,0,9,26,0.0,0.0,26565.087025,26565.09,24000.0,2565.09,0.0,0.0,0.0,2021-06,12908.1,2021-06,0.0,1,INDIVIDUAL
7917187,9639191,13000,13000.0,13000.0,36 months,11.99,431.73,B,B3,9 years,MORTGAGE,70000.0,Not Verified,2019-10,Fully Paid,n,credit_card,15.38,0,2002-08,1,8,19,0.0,0.0,15166.3854866,15166.39,13000.0,2166.39,0.0,0.0,0.0,2021-08,6100.42,2022-01,0.0,1,INDIVIDUAL
7917179,9639183,2500,2500.0,2500.0,36 months,9.25,79.8,A,A5,5 years,RENT,50000.0,Verified,2019-10,Fully Paid,n,debt_consolidation,7.8,0,2004-08,0,10,18,0.0,0.0,2825.33287071,2825.33,2500.0,325.33,0.0,0.0,0.0,2021-09,1071.05,2021-10,0.0,1,INDIVIDUAL
7917126,9639135,9500,9500.0,9500.0,36 months,19.52,350.74,D,D4,10+ years,RENT,86000.0,Verified,2019-10,Fully Paid,n,credit_card,17.39,0,2008-05,1,16,16,0.0,0.0,10231.1046074,10231.1,9500.0,731.1,0.0,0.0,0.0,2020-03,8698.43,2021-04,1.0,1,INDIVIDUAL
7917021,9639041,8000,8000.0,7950.0,36 months,9.67,256.9,B,B1,10+ years,RENT,43000.0,Not Verified,2019-11,Current,n,credit_card,8.9,0,2004-07,0,8,13,2459.71,2444.33,6678.08,6636.35,5540.29,1137.79,0.0,0.0,0.0,2022-01,256.9,2022-01,0.0,1,INDIVIDUAL
7916913,9638938,10000,10000.0,10000.0,36 months,9.99,322.63,B,B1,< 1 year,RENT,52000.0,Verified,2019-10,In Grace Period,n,debt_consolidation,17.93,0,2007-02,0,17,32,3084.63,3084.63,8388.38,8388.38,6915.37,1473.01,0.0,0.0,0.0,2021-12,322.63,2022-01,0.0,1,INDIVIDUAL
7916910,9638935,6000,6000.0,6000.0,36 months,12.99,202.14,B,B4,5 years,RENT,110000.0,Not Verified,2019-10,Fully Paid,n,debt_consolidation,18.63,0,2005-10,0,13,26,0.0,0.0,6997.32978798,6997.33,6000.0,997.33,0.0,0.0,0.0,2021-06,3157.67,2021-06,0.0,1,INDIVIDUAL
7916884,9638909,7500,7500.0,7500.0,36 months,11.99,249.08,B,B3,< 1 year,RENT,44250.0,Not Verified,2019-10,Current,n,credit_card,17.95,0,2002-03,1,17,29,428.66,428.66,8152.58,8152.58,7071.34,1081.24,0.0,0.0,0.0,2022-01,249.08,2022-01,0.0,1,INDIVIDUAL
7916871,9638896,6000,6000.0,6000.0,36 months,10.480926320423977,193.58,B,B1,3 years,OWN,49800.0,Not Verified,2019-10,Fully Paid,n,credit_card,17.57,2,1993-01,0,15,53,0.0,0.0,6629.81303021,6629.81,6000.0,629.81,0.0,0.0,0.0,2021-01,3922.05,2022-01,0.0,1,INDIVIDUAL
7916851,9638876,25000,25000.0,24975.0,60 months,23.1,706.2,E,E4,10+ years,RENT,62085.57,Verified,2019-10,Late (31-120 days),n,debt_consolidation,13.72,2,1992-09,1,17,48,18569.79,18551.21,16236.08,16219.86,6430.21,9805.87,0.0,0.0,0.0,2021-09,706.2,2022-01,0.0,1,INDIVIDUAL
7916700,9638734,14000,14000.0,14000.0,36 months,11.99,464.94,B,B3,5 years,OWN,200000.0,Verified,2019-10,Fully Paid,n,debt_consolidation,16.64,0,1985-10,1,15,36,0.0,0.0,16176.0454866,16176.05,14000.0,2176.05,0.0,0.0,0.0,2021-06,7342.55,2022-01,0.0,1,INDIVIDUAL
7916683,9638719,14300,14300.0,14300.0,36 months,7.62,445.61,A,A3,8 years,OWN,95000.0,Verified,2019-11,Current,n,debt_consolidation,6.51,0,2001-02,0,5,15,4309.05,4309.05,11579.86,11579.86,9990.95,1588.91,0.0,0.0,0.0,2022-01,445.61,2022-01,0.0,1,INDIVIDUAL
7916661,9638699,10500,10500.0,10500.0,60 months,20.2,279.36,D,D5,4 years,RENT,30000.0,Verified,2019-10,Fully Paid,n,debt_consolidation,18.57,0,1999-10,1,15,46,0.0,0.0,14535.34,14535.34,10500.0,4035.34,0.0,0.0,0.0,2021-12,7551.34,2022-01,0.0,1,INDIVIDUAL
7916631,9638672,15000,15000.0,15000.0,36 months,9.99,483.94,B,B1,3 years,MORTGAGE,65000.0,Verified,2019-10,Current,n,credit_card,24.54,0,2000-11,0,12,39,4624.9,4624.9,12582.44,12582.44,10375.1,2207.34,0.0,0.0,0.0,2021-12,483.94,2022-01,0.0,1,INDIVIDUAL
7916604,9638647,13325,13267.089566841138,13325.0,60 months,17.1,331.88,C,C5,< 1 year,MORTGAGE,85000.0,Verified,2019-10,Current,n,debt_consolidation,14.4,0,2002-10,2,12,21,8688.78,8688.78,8960.68,8960.68,4636.22,4324.46,0.0,0.0,0.0,2022-01,331.88,2022-01,0.0,1,INDIVIDUAL
7916592,9638636,4000,4000.0,4000.0,36 months,17.76,144.13,D,D1,< 1 year,RENT,55000.0,Verified,2019-10,Fully Paid,n,debt_consolidation,23.54,0,2003-10,0,14,23,0.0,0.0,4117.21,4117.21,4000.0,117.21,0.0,0.0,0.0,2019-12,3973.16,2022-01,0.0,1,INDIVIDUAL
7916579,9638624,3625,3625.0,3625.0,36 months,19.2,133.25,D,D3,4 years,OWN,35000.0,Not Verified,2019-10,Fully Paid,n,debt_consolidation,25.82,0,2003-12,1,7,12,0.0,0.0,4463.46,4463.46,3625.0,838.46,0.0,0.0,0.0,2021-03,2331.46,2022-01,0.0,1,INDIVIDUAL
7916577,9638621,17500,17500.0,17450.0,36 months,9.99,564.6,B,B1,8 years,RENT,65000.0,Verified,2019-10,Charged Off,n,credit_card,16.17,0,2002-06,0,10,14,0.0,0.0,11854.48,11820.62,9568.04,2286.44,0.0,0.0,0.0,2021-07,564.6,2022-01,0.0,1,INDIVIDUAL
7916535,9638584,13250,13250.0,13250.0,36 months,9.25,422.89,A,A5,2 years,MORTGAGE,56000.0,Verified,2019-10,Late (16-30 days),n,debt_consolidation,20.66,0,2000-09,1,9,26,4447.6,4447.6,10567.06,10567.06,8802.4,1764.66,0.0,0.0,0.0,2021-12,422.89,2022-01,0.0,1,INDIVIDUAL
7916505,9638556,25000,25000.0,25000.0,36 months,19.2,918.94,D,D3,3 years,MORTGAGE,70000.0,Verified,2019-10,Fully Paid,n,credit_card,14.07,0,1999-06,2,19,35,0.0,0.0,30766.58,30766.58,25000.0,5766.58,0.0,0.0,0.0,2021-03,16063.54,2022-01,0.0,1,INDIVIDUAL
7916477,9638529,18000,18000.0,17975.0,36 months,16.2,439.65,C,C4,9 years,MORTGAGE,65147.0,Verified,2019-10,Fully Paid,n,debt_consolidation,24.48,1,1996-05,1,14,44,0.0,0.0,20732.0900995,20703.3,18000.0,2732.09,0.0,0.0,0.0,2020-10,15896.98,2022-01,0.0,1,INDIVIDUAL
7916377,9638440,8875,8875.0,8875.0,36 months,15.1,308.09,C,C2,2 years,MORTGAGE,52000.0,Verified,2019-10,Current,n,credit_card,17.22,0,1999-08,0,9,24,2878.49,2878.49,8009.54,8009.54,5996.51,2013.03,0.0,0.0,0.0,2021-12,308.09,2022-01,0.0,1,INDIVIDUAL
7916322,9638387,2000,2000.0,2000.0,36 months,16.2,70.52,C,C4,4 years,MORTGAGE,115000.0,Not Verified,2019-10,Current,n,major_purchase,4.27,0,1995-08,1,5,15,655.31,655.31,1836.26,1836.26,1344.69,491.57,0.0,0.0,0.0,2022-01,73.42,2022-01,0.0,1,INDIVIDUAL
7916309,9638374,27500,27500.0,27450.0,60 months,15.61,663.07,C,C3,7 years,MORTGAGE,66600.0,Verified,2019-10,Fully Paid,n,debt_consolidation,17.42,0,2000-04,0,11,26,0.0,0.0,35545.8499984,35481.22,27500.0,8045.85,0.0,0.0,0.0,2021-12,18969.1,2022-01,0.0,1,INDIVIDUAL
7916307,9638373,31825,31825.0,31825.0,36 months,20.2,1185.98,D,D5,3 years,MORTGAGE,116000.0,Verified,2019-10,Current,n,debt_consolidation,32.98,0,2000-04,2,53,63,9828.18,9828.18,32021.26,32021.26,21996.82,10024.44,0.0,0.0,0.0,2022-01,1185.98,2022-01,0.0,1,INDIVIDUAL
7916275,9638344,10000,9993.95750370485,10000.0,36 months,11.725505772081656,332.1,B,B3,10+ years,RENT,60139.0,Not Verified,2019-10,Fully Paid,n,debt_consolidation,12.63,0,1999-05,1,11,19,0.0,0.0,11306.7887118,11306.79,10000.0,1306.79,0.0,0.0,0.0,2021-02,6325.57,2022-01,0.0,1,INDIVIDUAL
7916262,9638332,18000,18000.0,17950.0,60 months,14.3,421.64,C,C1,1 year,MORTGAGE,108000.0,Verified,2019-10,Current,n,debt_consolidation,14.14,0,1995-07,0,12,23,11450.76,11418.96,11379.28,11347.66,6549.24,4830.04,0.0,0.0,0.0,2022-01,421.64,2022-01,0.0,1,INDIVIDUAL
7916227,9638295,19075,19075.0,19075.0,60 months,24.08,549.64,F,F2,2 years,RENT,72000.0,Verified,2019-10,Charged Off,n,debt_consolidation,34.23,1,1998-11,2,14,49,0.0,0.0,5903.15,5903.15,1052.59,2244.57,0.0,2605.99,26.0598999974,2020-04,549.64,2020-10,0.0,1,INDIVIDUAL
7916203,9638272,3825,3825.0,3825.0,36 months,14.3,131.29,C,C1,5 years,RENT,30000.0,Verified,2019-10,Fully Paid,n,debt_consolidation,11.0,0,1999-06,0,10,23,0.0,0.0,4623.97999944,4623.98,3825.0,798.98,0.0,0.0,0.0,2021-12,1383.98,2022-01,0.0,1,INDIVIDUAL
7916166,9638237,28000,28000.0,28000.0,60 months,17.1,697.38,C,C5,7 years,MORTGAGE,85000.0,Verified,2019-10,Current,n,debt_consolidation,27.91,0,2001-08,1,12,29,18689.02,18689.02,18131.72,18131.72,9310.98,8820.74,0.0,0.0,0.0,2021-12,697.38,2022-01,0.0,1,INDIVIDUAL
7916139,9638209,14000,14000.0,14000.0,36 months,17.1,499.84,C,C5,10+ years,RENT,56000.0,Not Verified,2019-10,Fully Paid,n,credit_card,4.71,0,1987-11,0,7,14,0.0,0.0,16659.02,16659.02,13999.98,2659.04,0.0,0.0,0.0,2021-03,9161.46,2022-01,0.0,1,INDIVIDUAL
7916102,9638174,16000,16000.0,16000.0,60 months,15.61,385.79,C,C3,10+ years,MORTGAGE,65000.0,Verified,2019-10,Current,n,credit_card,14.53,0,2002-06,0,10,23,10296.91,10296.91,10416.25,10416.25,5703.09,4713.16,0.0,0.0,0.0,2022-01,385.79,2022-01,0.0,1,INDIVIDUAL
7916100,9638172,15050,15091.182784365577,15050.0,36 months,9.99,485.56,B,B1,5 years,MORTGAGE,42000.0,Verified,2019-11,Current,n,credit_card,12.76,0,2003-04,0,8,15,4642.36,4642.36,12621.56,12621.56,10407.64,2213.92,0.0,0.0,0.0,2022-01,485.56,2022-01,0.0,1,INDIVIDUAL
7916059,9638135,25000,25000.0,25000.0,36 months,17.76,900.81,D,D1,10+ years,MORTGAGE,101000.0,Verified,2019-10,Current,n,debt_consolidation,9.96,1,1996-10,1,6,12,7538.75,7538.75,24320.99,24320.99,17461.25,6859.74,0.0,0.0,0.0,2022-01,900.81,2022-01,0.0,1,INDIVIDUAL
7916015,9638091,10000,10000.0,10000.0,36 months,15.1,347.15,C,C2,10+ years,MORTGAGE,49000.0,Verified,2019-10,Current,n,other,16.46,2,1985-06,0,9,21,3243.27,3243.27,9031.3,9031.3,6756.73,2274.57,0.0,0.0,0.0,2021-12,347.15,2022-01,0.0,1,INDIVIDUAL
7915999,9638075,7200,7200.0,7200.0,36 months,7.62,224.37,A,A3,10+ years,RENT,50000.0,Not Verified,2019-10,Fully Paid,n,credit_card,11.45,0,1987-04,0,11,18,0.0,0.0,7906.70261336,7906.7,7200.0,706.7,0.0,0.0,0.0,2021-08,1947.73,2022-01,0.0,1,INDIVIDUAL
7915946,9638027,5550,5550.0,5550.0,36 months,22.4,213.11,E,E3,3 years,RENT,70000.0,Verified,2019-12,Fully Paid,n,small_business,16.82,0,1999-11,1,15,16,0.0,0.0,7025.96463405,7025.96,5550.0,1475.96,0.0,0.0,0.0,2021-08,978.19,2022-01,0.0,1,INDIVIDUAL
7915942,9638022,5000,5000.0,5000.0,36 months,21.94866010311553,194.6,E,E5,7 years,MORTGAGE,90000.0,Not Verified,2019-11,Charged Off,n,other,20.21,0,1998-07,3,9,22,0.0,0.0,3365.8,3365.8,1298.46,1036.35,0.0,1030.99,185.5782,2020-11,194.6,2021-01,0.0,1,INDIVIDUAL
7915897,9637976,23200,23200.0,23200.0,36 months,6.03,706.11,A,A1,4 years,MORTGAGE,74880.0,Verified,2019-10,Current,n,debt_consolidation,8.11,0,2001-12,1,9,23,6870.37,6870.37,18357.94,18357.94,16329.63,2028.31,0.0,0.0,0.0,2021-12,706.11,2022-01,0.0,1,INDIVIDUAL
7915891,9637970,15000,15000.0,15000.0,36 months,9.99,483.94,B,B1,6 years,MORTGAGE,75000.0,Verified,2019-10,Current,n,debt_consolidation,16.86,1,1994-09,3,9,34,4179.46,4179.46,13066.38,13066.38,10820.54,2245.84,0.0,0.0,0.0,2022-01,483.94,2022-01,0.0,1,INDIVIDUAL
7915885,9637964,4200,4200.0,4200.0,36 months,12.99,141.5,B,B4,8 years,MORTGAGE,60000.0,Not Verified,2019-10,Current,n,debt_consolidation,13.18,1,1996-09,1,10,30,1179.1,1179.1,3819.58,3819.58,3020.9,798.68,0.0,0.0,0.0,2022-01,141.5,2022-01,0.0,1,INDIVIDUAL
